,0,1,2,3,4,5,6
83257,39426,1,1,1,1,0,0
83258,162073,1,1,1,1,0,0
83259,59199,1,1,1,1,0,0
83260,93781,1,1,1,1,0,1
83261,4397,1,1,1,1,0,0
83262,9957,1,1,1,1,0,0
83263,172868,1,1,1,1,0,0
83264,109066,1,1,1,1,0,0
83265,134989,1,1,1,1,0,0
83266,111194,1,1,1,1,0,0
83267,17574,1,1,1,1,0,1
83268,115994,1,1,1,1,1,0
83269,71391,1,1,1,1,0,0
83270,125997,1,1,1,1,0,0
83271,44177,1,1,1,1,0,0
83272,148408,1,1,1,1,0,0
83273,108591,1,1,1,1,0,0
83274,176577,1,1,1,1,0,0
83275,27418,1,1,1,1,0,0
83276,174159,1,1,1,1,0,0
83277,76954,1,1,1,1,0,0
83278,19180,1,1,1,1,0,0
83279,134490,1,1,1,1,0,0
83280,61412,1,1,1,1,0,0
83281,52337,1,1,1,1,0,0
83282,111678,1,1,1,1,0,0
83283,26668,1,1,1,1,0,0
83284,26073,1,1,1,1,0,1
83285,127769,1,1,1,1,0,0
83286,167013,1,1,1,1,0,0
83287,65892,1,1,1,1,0,0
83288,146544,1,1,1,1,0,0
83289,87373,1,1,1,1,0,0
83290,115498,1,1,1,1,0,0
83291,183590,1,1,1,1,0,0
83292,7974,1,1,1,1,0,0
83293,161808,1,1,1,1,0,0
83294,93018,1,1,1,1,0,1
83295,125867,1,1,1,1,0,0
83296,60178,1,1,1,1,0,0
83297,150102,1,1,1,1,0,0
83298,169021,1,1,1,1,0,0
83299,114011,1,1,1,1,0,0
83300,125470,1,1,1,1,0,0
83301,158561,1,1,1,1,0,0
83302,153661,1,1,1,1,0,0
83303,77811,1,1,1,1,1,0
83304,22214,1,1,1,1,0,0
83305,91415,0,1,1,1,0,1
83306,181185,1,1,1,1,0,0
83307,101733,1,1,1,1,0,1
83308,173498,1,1,1,1,0,0
83309,18918,1,1,1,1,0,0
83310,52926,1,1,1,1,0,0
83311,27058,1,1,1,1,0,0
83312,49055,1,1,1,1,0,0
83313,109142,1,1,1,1,0,0
83314,181752,0,1,1,1,0,0
83315,33478,1,1,1,1,0,0
83316,169738,1,1,1,1,0,0
83317,84916,1,1,1,1,0,0
83318,47223,1,1,1,1,0,0
83319,112756,1,1,1,1,0,0
83320,112470,1,1,1,1,0,0
83321,34254,1,1,1,1,0,0
83322,85755,1,1,1,1,0,0
83323,118847,1,1,1,1,0,0
83324,40193,1,1,1,1,0,0
83325,23838,1,1,1,1,0,0
83326,83711,1,1,1,1,0,0
83327,73557,1,1,1,1,0,0
83328,45871,1,1,1,1,0,0
83329,27937,1,1,1,1,0,0
83330,153224,1,1,1,1,0,0
83331,91209,0,1,1,1,0,1
83332,120844,1,1,1,1,0,0
83333,70820,1,1,1,1,0,0
83334,14542,1,1,1,1,0,0
83335,74036,1,1,1,1,0,0
83336,131268,0,1,1,1,0,1
83337,2277,1,1,1,1,0,0
83338,128346,1,1,1,1,0,0
83339,104798,1,1,1,1,0,0
83340,102475,1,1,1,1,0,1
83341,180524,1,1,1,1,0,0
83342,50562,1,1,1,1,0,0
83343,2823,1,1,1,1,0,0
83344,149952,1,1,1,1,0,0
83345,37005,1,1,1,1,0,0
83346,131718,1,1,1,1,0,0
83347,176254,1,1,1,1,0,0
83348,28518,1,1,1,1,0,0
83349,73384,1,1,1,1,0,0
83350,86404,1,1,1,1,0,0
83351,21124,1,1,1,1,0,0
83352,151096,1,1,1,1,0,0
83353,56711,1,1,1,1,0,0
83354,12744,1,1,1,1,0,0
83355,31810,1,1,1,1,0,0
83356,14830,1,1,1,1,0,0
83357,166353,1,1,1,1,0,0
83358,184271,1,1,1,1,0,0
83359,127681,1,1,1,1,0,0
83360,37701,1,1,1,1,0,0
83361,144626,1,1,1,1,0,0
83362,2830,1,1,1,1,0,0
83363,131599,1,1,1,1,0,1
83364,41353,1,1,1,1,0,0
83365,50663,1,1,1,1,0,0
83366,82227,1,1,1,1,0,0
83367,176051,1,1,1,1,0,0
83368,10620,1,1,1,1,0,0
83369,49718,1,1,1,1,0,0
83370,42890,1,1,1,1,0,0
83371,3692,1,1,1,1,0,0
83372,31935,1,1,1,1,0,0
83373,175509,1,1,1,1,0,0
83374,44614,1,1,1,1,0,0
83375,21222,1,1,1,1,0,0
83376,46655,1,1,1,1,0,0
83377,48268,1,1,1,1,0,0
83378,163041,1,1,1,1,0,0
83379,25920,1,1,1,1,0,0
83380,123466,1,1,1,1,0,0
83381,33787,1,1,1,1,0,0
83382,30022,1,1,1,1,0,0
83383,43409,1,1,1,1,0,0
83384,23622,1,1,1,1,0,0
83385,38210,1,1,1,1,0,0
83386,78478,1,1,1,1,0,0
83387,50038,1,1,1,1,0,1
83388,50932,1,1,1,1,0,1
83389,177704,1,1,1,1,0,0
83390,3902,1,1,1,1,0,0
83391,125392,1,1,1,1,0,0
83392,169064,1,1,1,1,0,0
83393,112887,1,1,1,1,0,0
83394,20898,1,1,1,1,0,0
83395,21310,1,1,1,1,0,0
83396,154491,1,1,1,1,0,0
83397,52665,1,1,1,1,0,0
83398,100396,1,1,1,1,0,1
83399,2563,1,1,1,1,0,0
83400,96106,1,1,1,1,0,1
83401,15994,1,1,1,1,0,1
83402,1066,1,1,1,1,1,0
83403,143909,1,1,1,1,0,0
83404,179738,1,1,1,1,0,0
83405,23870,1,1,1,1,0,0
83406,79652,1,1,1,1,0,0
83407,168829,1,1,1,1,0,0
83408,148687,1,1,1,1,0,0
83409,166074,1,1,1,1,0,0
83410,112099,1,1,1,1,0,0
83411,59365,1,1,1,1,0,0
83412,3798,1,1,1,1,0,0
83413,7010,1,1,1,1,0,0
83414,35641,1,1,1,1,0,0
83415,37205,1,1,1,1,0,0
83416,156305,1,1,1,1,0,0
83417,161218,1,1,1,1,0,0
83418,182138,1,1,1,1,0,0
83419,135570,1,1,1,1,0,0
83420,5540,1,1,1,1,0,0
83421,107759,0,1,1,1,0,0
83422,77255,1,1,1,1,0,0
83423,106243,1,1,1,1,0,0
83424,166040,1,1,1,1,0,0
83425,84150,1,1,1,1,0,0
83426,135756,1,1,1,1,0,0
83427,99122,1,1,1,1,0,1
83428,133515,1,1,1,1,0,0
83429,97389,1,1,1,1,0,1
83430,23839,1,1,1,1,0,0
83431,73862,1,1,1,1,0,0
83432,123597,1,1,1,1,0,0
83433,13357,1,1,1,1,0,0
83434,38336,1,1,1,1,0,0
83435,122026,1,1,1,1,0,0
83436,122372,1,1,1,1,0,0
83437,156094,1,1,1,1,0,0
83438,160068,1,1,1,1,0,1
83439,155047,1,1,1,1,0,0
83440,336,1,1,1,1,0,0
83441,25022,1,1,1,1,0,0
83442,10735,1,1,1,1,0,0
83443,30610,1,1,1,1,0,0
83444,149043,1,1,1,1,0,0
83445,90400,1,1,1,1,0,0
83446,119846,1,1,1,1,0,0
83447,28509,1,1,1,1,0,0
83448,108242,1,1,1,1,0,0
83449,116612,1,1,1,1,0,0
83450,179898,1,1,1,1,0,0
83451,162938,1,1,1,1,0,0
83452,180853,0,1,1,1,0,0
83453,77657,1,1,1,1,1,0
83454,12391,1,1,1,1,0,0
83455,24072,1,1,1,1,0,0
83456,52700,1,1,1,1,0,0
83457,134020,1,1,1,1,0,0
83458,95997,1,1,1,1,0,1
83459,74812,1,1,1,1,0,0
83460,9368,1,1,1,1,0,0
83461,150503,1,1,1,1,0,0
83462,122087,1,1,1,1,0,0
83463,132486,1,1,1,1,0,0
83464,35084,1,1,1,1,0,0
83465,78502,1,1,1,1,0,0
83466,108871,1,1,1,1,0,0
83467,82095,1,1,1,1,0,0
83468,51716,1,1,1,1,0,0
83469,49258,1,1,1,1,0,0
83470,8110,1,1,1,1,0,0
83471,166096,1,1,1,1,0,0
83472,69271,1,1,1,1,0,0
83473,116766,1,1,1,1,0,0
83474,80895,1,1,1,1,0,0
83475,149495,1,1,1,1,0,0
83476,18324,1,1,1,1,0,0
83477,110314,1,1,1,1,0,0
83478,142641,1,1,1,1,0,0
83479,145967,1,1,1,1,0,0
83480,167720,1,1,1,1,0,0
83481,69965,1,1,1,1,0,0
83482,119660,1,1,1,1,0,0
83483,77203,1,1,1,1,0,0
83484,142947,1,1,1,1,0,0
83485,179978,1,1,1,1,0,0
83486,140191,1,1,1,1,0,0
83487,109555,1,1,1,1,0,0
83488,106267,1,1,1,1,0,0
83489,56631,1,1,1,1,0,0
83490,152885,1,1,1,1,0,0
83491,132876,1,1,1,1,0,0
83492,59210,1,1,1,1,0,0
83493,16129,1,1,1,1,0,0
83494,124150,1,1,1,1,0,0
83495,145082,1,1,1,1,0,0
83496,162444,1,1,1,1,0,0
83497,57651,1,1,1,1,0,0
83498,178816,1,1,1,1,0,0
83499,8794,1,1,1,1,0,0
83500,43797,1,1,1,1,0,0
83501,158958,1,1,1,1,0,0
83502,103975,1,1,1,1,0,1
83503,169588,1,1,1,1,0,0
83504,125678,1,1,1,1,0,0
83505,156327,1,1,1,1,0,0
83506,109482,1,1,1,1,0,0
83507,40074,1,1,1,1,0,0
83508,82490,1,1,1,1,0,0
83509,161231,1,1,1,1,0,0
83510,56116,1,1,1,1,0,0
83511,147082,1,1,1,1,0,0
83512,96658,1,1,1,1,0,1
83513,121761,1,1,1,1,0,0
83514,22062,1,1,1,1,0,0
83515,56670,1,1,1,1,0,0
83516,168247,1,1,1,1,0,0
83517,120183,1,1,1,1,0,0
83518,124963,1,1,1,1,0,0
83519,109815,1,1,1,1,0,0
83520,105354,1,1,1,1,0,1
83521,11196,1,1,1,1,0,0
83522,167862,1,1,1,1,0,0
83523,49409,1,1,1,1,0,0
83524,8296,1,1,1,1,0,0
83525,78885,1,1,1,1,0,0
83526,85862,1,1,1,1,0,0
83527,87771,0,1,1,1,0,0
83528,130268,1,1,1,1,0,0
83529,28876,1,1,1,1,0,0
83530,166051,1,1,1,1,0,0
83531,78360,1,1,1,1,0,0
83532,99652,1,1,1,1,0,1
83533,152042,1,1,1,1,0,0
83534,76963,1,1,1,1,0,0
83535,63410,1,1,1,1,0,0
83536,155413,1,1,1,1,0,0
83537,14367,1,1,1,1,0,0
83538,50437,1,1,1,1,0,0
83539,103844,1,1,1,1,0,1
83540,159670,1,1,1,1,0,0
83541,93022,1,1,1,1,0,1
83542,46742,1,1,1,1,0,1
83543,146965,1,1,1,1,0,0
83544,162900,1,1,1,1,0,0
83545,45477,1,1,1,1,0,0
83546,53453,1,1,1,1,0,0
83547,63807,1,1,1,1,0,0
83548,104411,1,1,1,1,0,0
83549,51354,1,1,1,1,0,1
83550,11889,1,1,1,1,0,1
83551,141840,1,1,1,1,0,0
83552,113457,1,1,1,1,0,0
83553,17520,1,1,1,1,0,0
83554,180947,1,1,1,1,0,0
83555,142214,1,1,1,1,0,0
83556,47497,1,1,1,1,0,0
83557,25238,1,1,1,1,0,0
83558,2418,1,1,1,1,0,0
83559,15190,1,1,1,1,0,0
83560,62507,1,1,1,1,0,0
83561,84101,1,1,1,1,0,0
83562,120093,1,1,1,1,0,0
83563,48621,1,1,1,1,0,0
83564,123211,1,1,1,1,0,0
83565,40042,1,1,1,1,0,0
83566,130801,1,1,1,1,0,1
83567,35655,1,1,1,1,0,0
83568,35199,1,1,1,1,0,0
83569,132889,1,1,1,1,0,0
83570,118615,1,1,1,1,0,0
83571,102498,1,1,1,1,0,1
83572,160997,1,1,1,1,0,0
83573,31963,1,1,1,1,0,0
83574,36447,1,1,1,1,0,0
83575,75997,1,1,1,1,0,0
83576,114183,1,1,1,1,0,0
83577,63704,1,1,1,1,0,0
83578,102295,0,1,1,1,0,1
83579,26546,1,1,1,1,0,0
83580,49660,1,1,1,1,0,0
83581,43988,1,1,1,1,0,0
83582,91127,1,1,1,1,0,0
83583,162704,1,1,1,1,0,0
83584,154833,1,1,1,1,0,0
83585,28838,1,1,1,1,0,0
83586,51487,1,1,1,1,0,0
83587,22688,1,1,1,1,0,0
83588,33883,1,1,1,1,0,0
83589,89777,1,1,1,1,0,1
83590,150990,1,1,1,1,0,0
83591,94161,1,1,1,1,0,1
83592,166999,1,1,1,1,0,0
83593,179191,1,1,1,1,0,0
83594,16600,1,1,1,1,0,0
83595,129650,1,1,1,1,0,0
83596,183158,1,1,1,1,0,0
83597,172276,1,1,1,1,0,0
83598,88700,1,1,1,1,0,1
83599,78354,1,1,1,1,0,0
83600,65428,1,1,1,1,0,0
83601,4068,1,1,1,1,0,0
83602,17806,1,1,1,1,0,0
83603,141859,1,1,1,1,0,0
83604,24260,1,1,1,1,0,0
83605,121589,1,1,1,1,0,0
83606,132752,1,1,1,1,0,0
83607,138602,1,1,1,1,0,0
83608,152419,1,1,1,1,0,0
83609,176276,1,1,1,1,0,0
83610,180763,0,1,1,1,0,0
83611,180140,1,1,1,1,0,0
83612,91302,0,1,1,1,0,1
83613,58029,1,1,1,1,0,0
83614,34242,1,1,1,1,0,0
83615,47820,1,1,1,1,0,0
83616,21432,1,1,1,1,0,0
83617,125162,1,1,1,1,0,0
83618,52001,1,1,1,1,0,0
83619,118702,1,1,1,1,0,0
83620,159944,1,1,1,1,0,0
83621,9428,1,1,1,1,0,0
83622,146477,1,1,1,1,0,0
83623,153556,1,1,1,1,0,0
83624,14968,1,1,1,1,0,0
83625,122835,1,1,1,1,0,0
83626,167313,1,1,1,1,0,0
83627,7553,1,1,1,1,0,0
83628,129179,1,1,1,1,0,0
83629,65230,1,1,1,1,0,0
83630,149514,1,1,1,1,0,0
83631,36151,1,1,1,1,0,0
83632,130903,1,1,1,1,0,0
83633,6293,1,1,1,1,0,0
83634,81371,1,1,1,1,0,0
83635,114967,1,1,1,1,0,0
83636,79755,1,1,1,1,0,0
83637,178324,1,1,1,1,0,0
83638,108056,1,1,1,1,0,0
83639,90183,1,1,1,1,0,1
83640,65542,1,1,1,1,0,0
83641,117940,1,1,1,1,0,0
83642,19047,1,1,1,1,0,0
83643,64874,1,1,1,1,0,0
83644,64841,1,1,1,1,0,0
83645,124218,1,1,1,1,0,0
83646,147628,1,1,1,1,0,0
83647,151483,1,1,1,1,0,0
83648,69463,1,1,1,1,0,0
83649,71001,1,1,1,1,0,0
83650,149550,1,1,1,1,0,0
83651,136400,1,1,1,1,0,0
83652,26137,1,1,1,1,0,0
83653,53363,1,1,1,1,0,0
83654,108303,1,1,1,1,0,0
83655,105765,1,1,1,1,1,0
83656,69739,1,1,1,1,0,0
83657,8523,1,1,1,1,0,0
83658,41222,1,1,1,1,0,0
83659,79068,1,1,1,1,0,0
83660,165996,1,1,1,1,0,0
83661,53863,1,1,1,1,0,0
83662,147660,1,1,1,1,0,0
83663,51873,1,1,1,1,0,0
83664,164596,1,1,1,1,0,0
83665,150824,1,1,1,1,0,0
83666,141511,1,1,1,1,0,0
83667,44661,1,1,1,1,0,0
83668,154405,1,1,1,1,0,0
83669,87935,0,1,1,1,0,1
83670,11340,1,1,1,1,0,0
83671,90557,1,1,1,1,0,1
83672,45125,1,1,1,1,0,0
83673,6680,1,1,1,1,0,0
83674,148606,1,1,1,1,0,0
83675,161547,1,1,1,1,0,0
83676,27042,1,1,1,1,0,0
83677,144724,1,1,1,1,0,1
83678,178375,1,1,1,1,0,0
83679,147149,1,1,1,1,0,0
83680,77390,1,1,1,1,0,1
83681,171068,1,1,1,1,0,0
83682,179784,1,1,1,1,0,0
83683,139005,1,1,1,1,0,0
83684,92527,0,1,1,1,0,1
83685,37852,1,1,1,1,0,0
83686,178364,1,1,1,1,0,0
83687,80671,1,1,1,1,0,0
83688,97698,1,1,1,1,0,1
83689,38725,1,1,1,1,0,0
83690,36177,1,1,1,1,0,0
83691,163163,1,1,1,1,0,0
83692,165715,1,1,1,1,0,0
83693,165770,1,1,1,1,0,0
83694,144658,1,1,1,1,0,0
83695,51310,1,1,1,1,0,0
83696,90488,1,1,1,1,0,1
83697,73555,1,1,1,1,0,0
83698,84371,1,1,1,1,0,0
83699,118271,1,1,1,1,0,0
83700,6737,1,1,1,1,0,0
83701,115962,1,1,1,1,0,0
83702,182279,1,1,1,1,0,0
83703,48123,1,1,1,1,0,0
83704,70953,1,1,1,1,0,0
83705,87756,0,1,1,1,0,0
83706,991,1,1,1,1,0,0
83707,37136,1,1,1,1,0,0
83708,16028,1,1,1,1,0,0
83709,75657,1,1,1,1,0,0
83710,88922,1,1,1,1,0,1
83711,112987,1,1,1,1,0,0
83712,45838,1,1,1,1,0,0
83713,50011,1,1,1,1,0,0
83714,136272,1,1,1,1,0,0
83715,88438,1,1,1,1,0,0
83716,129378,1,1,1,1,0,0
83717,165620,1,1,1,1,0,0
83718,58066,1,1,1,1,0,0
83719,74755,1,1,1,1,0,0
83720,180435,1,1,1,1,0,0
83721,73329,1,1,1,1,0,0
83722,148969,1,1,1,1,0,0
83723,7236,1,1,1,1,0,0
83724,134405,0,1,1,1,0,0
83725,153792,1,1,1,1,0,0
83726,33879,1,1,1,1,0,0
83727,36006,1,1,1,1,0,0
83728,182513,1,1,1,1,0,0
83729,102741,1,1,1,1,0,0
83730,68694,1,1,1,1,0,0
83731,81449,1,1,1,1,0,0
83732,147661,1,1,1,1,0,0
83733,117847,0,1,1,1,0,0
83734,182387,1,1,1,1,0,0
83735,147245,1,1,1,1,0,0
83736,35878,1,1,1,1,0,0
83737,146987,1,1,1,1,0,0
83738,33995,1,1,1,1,0,0
83739,51401,1,1,1,1,0,0
83740,21862,1,1,1,1,0,0
83741,105358,1,1,1,1,0,0
83742,46528,1,1,1,1,0,0
83743,178380,1,1,1,1,0,0
83744,181937,1,1,1,1,0,0
83745,92093,0,1,1,1,0,1
83746,150098,1,1,1,1,0,0
83747,154126,1,1,1,1,0,0
83748,108848,1,1,1,1,0,0
83749,65773,1,1,1,1,0,0
83750,56910,1,1,1,1,0,0
83751,168966,1,1,1,1,0,0
83752,167864,1,1,1,1,0,0
83753,51667,1,1,1,1,0,0
83754,104743,1,1,1,1,0,0
83755,88998,1,1,1,1,0,0
83756,58001,1,1,1,1,0,0
83757,180654,1,1,1,1,0,0
83758,3999,1,1,1,1,0,0
83759,173641,1,1,1,1,0,0
83760,49866,1,1,1,1,0,0
83761,20131,1,1,1,1,0,0
83762,6106,1,1,1,1,0,0
83763,21831,1,1,1,1,0,0
83764,172830,1,1,1,1,0,0
83765,129563,1,1,1,1,0,0
83766,15217,1,1,1,1,0,0
83767,114292,1,1,1,1,0,0
83768,116986,1,1,1,1,0,0
83769,12032,1,1,1,1,0,1
83770,61218,1,1,1,1,0,0
83771,74346,1,1,1,1,0,0
83772,87444,1,1,1,1,0,0
83773,76509,1,1,1,1,0,0
83774,142561,1,1,1,1,0,0
83775,74278,1,1,1,1,0,0
83776,14056,1,1,1,1,0,0
83777,132302,1,1,1,1,0,0
83778,178313,1,1,1,1,0,1
83779,176901,1,1,1,1,0,0
83780,63014,1,1,1,1,0,0
83781,179868,1,1,1,1,0,0
83782,93324,1,1,1,1,0,1
83783,125546,1,1,1,1,0,0
83784,158219,1,1,1,1,0,0
83785,55467,1,1,1,1,0,0
83786,147924,1,1,1,1,0,0
83787,107691,1,1,1,1,0,0
83788,154445,1,1,1,1,0,0
83789,156152,1,1,1,1,0,0
83790,36595,1,1,1,1,0,0
83791,62839,1,1,1,1,0,0
83792,35819,1,1,1,1,0,0
83793,141383,1,1,1,1,0,0
83794,184610,1,1,1,1,0,0
83795,52169,1,1,1,1,0,0
83796,139306,1,1,1,1,0,0
83797,167086,1,1,1,1,0,0
83798,17498,1,1,1,1,0,0
83799,8422,1,1,1,1,0,0
83800,25148,1,1,1,1,0,0
83801,157165,1,1,1,1,0,0
83802,172213,1,1,1,1,0,0
83803,110997,1,1,1,1,0,0
83804,11096,1,1,1,1,0,0
83805,45446,1,1,1,1,0,0
83806,111533,1,1,1,1,0,0
83807,144006,1,1,1,1,0,0
83808,112173,1,1,1,1,0,0
83809,43615,1,1,1,1,0,0
83810,185120,1,1,1,1,0,0
83811,74256,1,1,1,1,0,0
83812,74422,1,1,1,1,0,0
83813,113885,1,1,1,1,0,0
83814,147202,1,1,1,1,0,0
83815,99791,1,1,1,1,0,1
83816,114329,1,1,1,1,0,0
83817,161461,1,1,1,1,0,0
83818,3806,1,1,1,1,0,1
83819,92522,0,1,1,1,0,1
83820,158154,1,1,1,1,0,0
83821,40069,1,1,1,1,0,0
83822,84680,1,1,1,1,0,0
83823,126371,1,1,1,1,0,0
83824,152017,1,1,1,1,0,0
83825,166825,1,1,1,1,0,0
83826,169640,1,1,1,1,0,0
83827,50855,1,1,1,1,0,0
83828,55066,1,1,1,1,0,0
83829,76813,1,1,1,1,0,0
83830,132416,0,1,1,1,0,1
83831,116730,1,1,1,1,0,0
83832,85113,1,1,1,1,0,0
83833,82562,1,1,1,1,0,0
83834,158021,1,1,1,1,0,1
83835,15339,1,1,1,1,0,0
83836,149749,1,1,1,1,0,0
83837,154340,1,1,1,1,0,0
83838,130525,1,1,1,1,0,1
83839,147363,1,1,1,1,0,0
83840,178883,1,1,1,1,0,0
83841,152155,1,1,1,1,0,0
83842,184501,1,1,1,1,0,0
83843,42270,1,1,1,1,0,0
83844,123029,1,1,1,1,0,0
83845,146806,1,1,1,1,0,0
83846,130255,1,1,1,1,0,0
83847,140727,1,1,1,1,0,0
83848,163230,1,1,1,1,0,0
83849,65923,1,1,1,1,0,0
83850,96483,1,1,1,1,0,1
83851,63863,1,1,1,1,0,0
83852,39612,1,1,1,1,0,0
83853,98302,1,1,1,1,0,1
83854,132857,0,1,1,1,0,1
83855,78445,1,1,1,1,0,0
83856,109252,1,1,1,1,0,0
83857,11782,1,1,1,1,0,0
83858,86912,1,1,1,1,0,0
83859,118447,1,1,1,1,0,0
83860,117777,1,1,1,1,0,0
83861,19482,1,1,1,1,0,0
83862,20421,1,1,1,1,0,1
83863,90666,1,1,1,1,0,0
83864,94939,1,1,1,1,0,0
83865,77206,1,1,1,1,0,0
83866,177234,1,1,1,1,0,0
83867,169857,1,1,1,1,0,0
83868,36196,1,1,1,1,0,0
83869,85847,1,1,1,1,0,0
83870,45135,1,1,1,1,0,0
83871,77664,1,1,1,1,0,0
83872,52108,1,1,1,1,0,0
83873,171681,1,1,1,1,0,0
83874,56242,1,1,1,1,0,0
83875,156888,1,1,1,1,0,0
83876,173386,1,1,1,1,0,0
83877,153028,1,1,1,1,0,0
83878,20498,1,1,1,1,0,0
83879,169264,1,1,1,1,0,0
83880,8840,1,1,1,1,0,0
83881,43910,1,1,1,1,0,0
83882,72605,1,1,1,1,0,0
83883,149283,1,1,1,1,0,0
83884,75976,1,1,1,1,0,0
83885,7951,1,1,1,1,0,0
83886,44934,1,1,1,1,0,0
83887,59324,1,1,1,1,0,0
83888,130139,1,1,1,1,0,0
83889,118466,1,1,1,1,0,0
83890,25824,1,1,1,1,0,0
83891,87596,1,1,1,1,0,0
83892,60838,1,1,1,1,0,0
83893,23641,1,1,1,1,0,0
83894,72181,1,1,1,1,0,0
83895,19490,1,1,1,1,0,0
83896,26516,1,1,1,1,0,0
83897,6193,1,1,1,1,0,0
83898,2294,1,1,1,1,0,0
83899,22939,1,1,1,1,0,0
83900,104000,1,1,1,1,0,1
83901,135291,1,1,1,1,0,0
83902,140421,1,1,1,1,0,0
83903,162426,1,1,1,1,0,0
83904,123446,1,1,1,1,0,0
83905,160618,1,1,1,1,0,0
83906,177406,1,1,1,1,0,0
83907,165761,1,1,1,1,0,0
83908,145863,1,1,1,1,0,0
83909,65335,1,1,1,1,0,0
83910,183149,1,1,1,1,0,0
83911,91860,0,1,1,1,0,1
83912,139071,1,1,1,1,0,0
83913,95752,1,1,1,1,0,1
83914,83089,1,1,1,1,0,0
83915,93421,1,1,1,1,0,0
83916,15358,1,1,1,1,0,0
83917,158965,1,1,1,1,0,0
83918,59753,1,1,1,1,0,0
83919,7357,1,1,1,1,0,0
83920,70729,1,1,1,1,0,0
83921,25666,1,1,1,1,0,0
83922,24500,1,1,1,1,0,0
83923,83280,1,1,1,1,0,0
83924,26809,1,1,1,1,0,0
83925,182527,1,1,1,1,0,0
83926,67778,1,1,1,1,0,0
83927,182938,1,1,1,1,0,0
83928,67956,1,1,1,1,0,0
83929,165149,1,1,1,1,0,0
83930,105630,1,1,1,1,0,0
83931,106264,1,1,1,1,0,0
83932,104839,1,1,1,1,0,0
83933,115271,1,1,1,1,0,0
83934,44548,1,1,1,1,0,0
83935,53956,1,1,1,1,0,0
83936,128557,1,1,1,1,0,0
83937,73956,1,1,1,1,0,0
83938,83002,1,1,1,1,0,0
83939,159102,1,1,1,1,0,0
83940,101422,1,1,1,1,0,1
83941,55035,1,1,1,1,0,0
83942,25559,1,1,1,1,0,0
83943,157274,1,1,1,1,0,1
83944,155501,1,1,1,1,0,0
83945,68862,1,1,1,1,0,0
83946,71897,1,1,1,1,0,0
83947,146391,1,1,1,1,0,0
83948,74846,1,1,1,1,0,0
83949,55547,1,1,1,1,0,0
83950,23071,1,1,1,1,0,0
83951,116757,1,1,1,1,0,0
83952,111653,1,1,1,1,0,0
83953,37245,1,1,1,1,0,0
83954,75333,1,1,1,1,0,0
83955,69407,1,1,1,1,0,1
83956,61527,1,1,1,1,0,0
83957,27979,1,1,1,1,0,0
83958,128748,1,1,1,1,0,0
83959,10109,1,1,1,1,0,0
83960,33875,1,1,1,1,0,0
83961,23261,1,1,1,1,0,0
83962,95934,1,1,1,1,0,1
83963,30398,1,1,1,1,0,1
83964,156010,1,1,1,1,0,0
83965,150189,1,1,1,1,0,0
83966,111700,1,1,1,1,0,0
83967,4410,1,1,1,1,0,0
83968,31504,1,1,1,1,0,0
83969,153752,1,1,1,1,0,0
83970,138220,1,1,1,1,0,0
83971,86061,1,1,1,1,0,0
83972,171038,1,1,1,1,0,0
83973,99310,1,1,1,1,0,1
83974,103836,1,1,1,1,0,1
83975,167253,1,1,1,1,0,0
83976,51417,1,1,1,1,0,1
83977,113210,1,1,1,1,0,0
83978,136911,1,1,1,1,0,0
83979,34520,1,1,1,1,0,0
83980,91399,0,1,1,1,0,1
83981,4471,1,1,1,1,0,0
83982,144820,1,1,1,1,0,0
83983,94543,1,1,1,1,0,0
83984,97580,1,1,1,1,0,1
83985,37553,1,1,1,1,0,0
83986,14325,1,1,1,1,0,0
83987,159395,1,1,1,1,0,0
83988,149608,1,1,1,1,0,0
83989,105298,1,1,1,1,0,0
83990,1206,1,1,1,1,0,0
83991,123438,1,1,1,1,0,0
83992,68614,1,1,1,1,0,0
83993,26748,1,1,1,1,0,0
83994,123763,0,1,1,1,0,1
83995,34352,1,1,1,1,0,0
83996,173859,1,1,1,1,0,0
83997,62246,1,1,1,1,0,0
83998,152265,1,1,1,1,0,0
83999,11629,1,1,1,1,0,0
84000,99500,1,1,1,1,0,1
84001,116423,1,1,1,1,0,0
84002,110638,0,1,1,1,0,0
84003,166795,1,1,1,1,0,0
84004,51059,1,1,1,1,0,0
84005,59024,1,1,1,1,0,0
84006,37885,1,1,1,1,0,0
84007,171413,1,1,1,1,0,0
84008,107837,0,1,1,1,0,0
84009,5967,1,1,1,1,0,0
84010,148665,1,1,1,1,0,0
84011,139691,1,1,1,1,0,0
84012,9059,1,1,1,1,0,0
84013,180748,1,1,1,1,0,0
84014,99853,1,1,1,1,0,0
84015,125612,1,1,1,1,0,0
84016,71728,1,1,1,1,0,0
84017,62403,1,1,1,1,0,0
84018,135814,1,1,1,1,0,0
84019,53123,1,1,1,1,0,0
84020,30110,1,1,1,1,0,0
84021,58130,1,1,1,1,0,0
84022,134170,1,1,1,1,0,0
84023,114650,0,1,1,1,0,0
84024,142640,1,1,1,1,0,0
84025,42386,1,1,1,1,0,0
84026,64336,1,1,1,1,0,0
84027,28113,1,1,1,1,0,0
84028,94263,1,1,1,1,0,0
84029,102048,0,1,1,1,0,1
84030,5778,1,1,1,1,0,0
84031,76304,1,1,1,1,0,0
84032,145570,1,1,1,1,0,0
84033,121301,1,1,1,1,0,0
